"","LI_CD","LI_ENG_NM","LI_KOR_NM","x_coord","y_coord","num"
"0","2671025021","Dongbu-ri","동부리",129.218151293588,35.2485556059497,3
"1","2671025022","Gyo-ri","교리",129.214876056308,35.2551480341714,3
"2","2671025023","Sincheon-ri","신천리",129.228513424599,35.2418837621503,3
"3","2671025024","Jukseong-ri","죽성리",129.239135989176,35.2450696940712,3
"4","2671025025","Seobu-ri","서부리",129.201846581147,35.2472820935372,3
"5","2671025026","Daera-ri","대라리",129.20237782354,35.2367897222711,4
"6","2671025027","Cheonggang-ri","청강리",129.214389676972,35.2291397828589,4
"7","2671025028","Daebyeon-ri","대변리",129.231527724397,35.227527883309,2
"8","2671025029","Yeonhwa-ri","연화리",129.221535051077,35.215359395087,4
"9","2671025030","Manhwa-ri","만화리",129.198722204882,35.2587257735387,3
"10","2671025031","Seoksan-ri","석산리",129.212328529355,35.2077248627905,4
"11","2671025032","Dangsa-ri","당사리",129.209955155149,35.1916663968299,5
"12","2671025033","Sirang-ri","시랑리",129.218963161852,35.195076439709,4
"13","2671025034","Nae-ri","내리",129.187315246446,35.211196590814,7
"14","2671025321","Jwacheon-ri","좌천리",129.240621269084,35.3154149292402,2
"15","2671025322","Hyoam-ri","효암리",129.299094051589,35.3296916021228,1
"16","2671025323","Go-ri","고리",129.293336791631,35.3223320933425,1
"17","2671025324","Jwadong-ri","좌동리",129.244071151313,35.3261525191535,1
"18","2671025325","Jang-an-ri","장안리",129.225386031186,35.3727216581284,2
"19","2671025326","Deokseon-ri","덕선리",129.220961834291,35.3365178464622,2
"20","2671025327","Yongso-ri","용소리",129.228902738501,35.3478838195993,2
"21","2671025328","Giryong-ri","기룡리",129.246324125034,35.3559708331241,2
"22","2671025329","Myeongnye-ri","명례리",129.256537337929,35.3775819655893,2
"23","2671025330","Wollae-ri","월내리",129.271937268329,35.3283303849479,1
"24","2671025331","Ballyong-ri","반룡리",129.262573286448,35.337083481706,1
"25","2671025332","Imnang-ri","임랑리",129.255934570411,35.319237538201,2
"26","2671025333","O-ri","오리",129.27301686953,35.3606572708731,1
"27","2671025334","Gilcheon-ri","길천리",129.284436768171,35.3337851041963,1
"28","2671025621","Banggok-ri","방곡리",129.188778516788,35.327832234878,2
"29","2671025622","Maehak-ri","매학리",129.165830029301,35.3165989169533,2
"30","2671025623","Imgok-ri","임곡리",129.139128486422,35.3473057639864,3
"31","2671025624","Wolpyeong-ri","월평리",129.134423467093,35.3626825299273,2
"32","2671025625","Dalsan-ri","달산리",129.189292397989,35.3138085573599,2
"33","2671025626","Byeongsan-ri","병산리",129.194835074423,35.35340167829,2
"34","2671025627","Mojeon-ri","모전리",129.161445132614,35.3373801470838,2
"35","2671025628","Yongsu-ri","용수리",129.173265882944,35.3339015244004,2
"36","2671025629","Dumyeong-ri","두명리",129.154602763913,35.352922338673,2
"37","2671025630","Yerim-ri","예림리",129.210835874626,35.3253771884464,3
"38","2671031021","Samseong-ri","삼성리",129.223112126612,35.2619426664667,2
"39","2671031022","Icheon-ri","이천리",129.241554975718,35.2753737208509,2
"40","2671031023","Hak-ri","학리",129.247118692591,35.2538150019269,2
"41","2671031024","Dongbaek-ri","동백리",129.249925642985,35.2890240787182,2
"42","2671031025","Munjung-ri","문중리",129.253308850355,35.3033454247735,2
"43","2671031026","Sinpyeong-ri","신평리",129.252907432953,35.2964849431619,2
"44","2671031027","Chiram-ri","칠암리",129.256102701288,35.299337908282,2
"45","2671031028","Mundong-ri","문동리",129.256505555593,35.3093264163436,2
"46","2671031029","Cheonggwang-ri","청광리",129.232461337914,35.2962579097833,2
"47","2671031030","Won-ri","원리",129.22942085452,35.3077798915531,2
"48","2671031031","Hwajeon-ri","화전리",129.227600929372,35.2851329004097,2
"49","2671031032","Hoenggye-ri","횡계리",129.218761213721,35.2728770932733,2
"50","2671031033","Yongcheon-ri","용천리",129.200593048216,35.2911086597232,2
"51","2671033021","Wayeo-ri","와여리",129.144206634771,35.2874731954739,2
"52","2671033022","Jangjeon-ri","장전리",129.137792724656,35.2698003139116,4
"53","2671033023","Baekgil-ri","백길리",129.154383713623,35.2885951802035,2
"54","2671033024","Songjeong-ri","송정리",129.132223418728,35.305646876794,1
"55","2671033025","Ungcheon-ri","웅천리",129.167126546974,35.2962874127272,2
"56","2671033026","Yeon-gu-ri","연구리",129.163953846549,35.2749964821151,2
"57","2671033027","Guchil-ri","구칠리",129.16900501587,35.2589383029186,4
"58","2671033028","Igok-ri","이곡리",129.183367154375,35.2729389377936,2
"59","2671033029","Gochon-ri","고촌리",129.161574781169,35.2447702095772,7
"60","2671033030","Anpyeong-ri","안평리",129.179111485416,35.2374768347484,6
"61","2671033031","Imgi-ri","임기리",129.13552167029,35.325027611608,3
"62","2771025021","Cheonnae-ri","천내리",128.500760210668,35.804026066615,10
"63","2771025022","Gura-ri","구라리",128.496953020637,35.8131193753374,10
"64","2771025023","Seongsan-ri","성산리",128.484978503913,35.8074907155018,9
"65","2771025024","Seolhwa-ri","설화리",128.485202214229,35.7920790904221,9
"66","2771025025","Myeonggok-ri","명곡리",128.504926239351,35.7833718281541,9
"67","2771025026","Bolli-ri","본리리",128.530661925074,35.7772482787998,10
"68","2771025321","Noi-ri","노이리",128.446616494777,35.7577364513646,1
"69","2771025322","Geumpo-ri","금포리",128.417877315631,35.7804680546899,1
"70","2771025323","Samni-ri","삼리리",128.406777921741,35.7689052968212,0
"71","2771025324","Wicheon-ri","위천리",128.394482536408,35.7601011692561,0
"72","2771025325","Sang-ri","상리",128.414129896197,35.7494749601853,0
"73","2771025326","Ha-ri","하리",128.433341923859,35.74215611685,0
"74","2771025327","Nam-ri","남리",128.440073031312,35.7259616116811,0
"75","2771025328","Buk-ri","북리",128.454905961973,35.7299379741659,0
"76","2771025329","Bolli-ri","본리리",128.472119614419,35.7370562943372,1
"77","2771025621","Icheon-ri","이천리",128.461430691976,35.8877178167818,5
"78","2771025622","Dalcheon-ri","달천리",128.48057896398,35.8878990642501,8
"79","2771025623","Bakgok-ri","박곡리",128.490838066527,35.8865533855111,10
"80","2771025624","Bangcheon-ri","방천리",128.51270347202,35.8816645542082,14
"81","2771025625","Seojae-ri","서재리",128.495890428599,35.8729653323421,12
"82","2771025626","Secheon-ri","세천리",128.472303538692,35.873793628108,8
"83","2771025627","Jukgok-ri","죽곡리",128.464252868713,35.8500911520611,8
"84","2771025628","Maegok-ri","매곡리",128.457574691926,35.8604511138451,6
"85","2771025629","Bugok-ri","부곡리",128.44345595653,35.8620556890785,5
"86","2771025630","Munyang-ri","문양리",128.434136528604,35.8736352403526,2
"87","2771025631","Munsan-ri","문산리",128.426974982361,35.8564152539249,2
"88","2771025921","Eum-ri","음리",128.487536277567,35.6955523046539,0
"89","2771025922","Yang-ri","양리",128.505565522759,35.7092804651573,0
"90","2771025923","Yong-ri","용리",128.499078984054,35.6848851162568,0
"91","2771025924","Bong-ri","봉리",128.462037097148,35.6939450780307,0
"92","2771025925","Ssanggye-ri","쌍계리",128.465983166357,35.703951043301,0
"93","2771025926","Chogok-ri","초곡리",128.473741626232,35.7154368193546,0
"94","2771025927","Sang-ri","상리",128.460644405018,35.6851132490775,0
"95","2771025928","Geum-ri","금리",128.454397651495,35.6788990312301,0
"96","2771025929","Yugok-ri","유곡리",128.470311456154,35.6708227755989,0
"97","2771025930","Doui-ri","도의리",128.46025702805,35.6619709977061,0
"98","2771025931","Gatae-ri","가태리",128.487454649959,35.6590647480553,0
"99","2771025932","Hanjeong-ri","한정리",128.459780220173,35.6474681807453,0
"100","2771025933","Bonmal-ri","본말리",128.492279947221,35.6454506725675,0
"101","2771026221","Sindang-ri","신당리",128.433385520607,35.8019829810314,2
"102","2771026222","Gyohang-ri","교항리",128.442104126981,35.7837305026083,2
"103","2771026223","Gangnim-ri","강림리",128.434967356117,35.779482055434,2
"104","2771026224","Songchon-ri","송촌리",128.471854385287,35.7666179583413,3
"105","2771026225","Gangyeong-ri","간경리",128.471674292517,35.7984524562627,8
"106","2771026226","Gise-ri","기세리",128.487320914621,35.7726461686978,5
"107","2771026227","Bansong-ri","반송리",128.517724173469,35.7474456843048,2
"108","2771026228","Gimheung-ri","김흥리",128.496079929557,35.7399843993023,2
"109","2771026229","Bolli-ri","본리리",128.458057005485,35.7941576778078,5
"110","2771026521","Sang-ri","상리",128.453354145553,35.7045581590518,0
"111","2771026522","Jung-ri","중리",128.450760175506,35.6923185759414,0
"112","2771026523","Bu-ri","부리",128.4456603138,35.7028444511922,0
"113","2771026524","Ha-ri","하리",128.44410761845,35.6944006968648,0
"114","2771026525","Seongha-ri","성하리",128.438739253242,35.7070339967612,0
"115","2771026526","Wongyo-ri","원교리",128.432977447016,35.6883082584185,0
"116","2771026527","Jamo-ri","자모리",128.388101143159,35.6930953867762,0
"117","2771026528","Osan-ri","오산리",128.406820366466,35.686692167899,0
"118","2771026529","Ji-ri","지리",128.426420629998,35.677412081513,0
"119","2771026530","Dae-ri","대리",128.428167126116,35.6663146253688,0
"120","2771026531","Sin-gi-ri","신기리",128.440402248453,35.6643543462517,0
"121","2771031021","Yonggye-ri","용계리",128.621298648026,35.7951308005914,12
"122","2771031022","O-ri","오리",128.593835565831,35.7811814030714,11
"123","2771031023","Jeongdae-ri","정대리",128.562574825366,35.7460880084058,3
"124","2771031024","Naengcheon-ri","냉천리",128.635735607618,35.7788516910705,6
"125","2771031025","Haengjeong-ri","행정리",128.652113930673,35.7906287995568,8
"126","2771031026","Sang-won-ri","상원리",128.677910408264,35.7694009000855,3
"127","2771031027","Dansan-ri","단산리",128.665128543564,35.763515331342,3
"128","2771031028","Daeil-ri","대일리",128.632318553149,35.7658496490277,2
"129","2771031029","Ju-ri","주리",128.621378466925,35.7511458891309,1
"130","2771031030","Okbun-ri","옥분리",128.647412942628,35.7458557823359,0
"131","2771031031","Samsan-ri","삼산리",128.670002033487,35.7357583007201,0
"132","2771031032","Urok-ri","우록리",128.633451212572,35.7214797564697,0
"133","2771033021","Hasan-ri","하산리",128.404953197393,35.8876620172721,1
"134","2771033022","Myo-ri","묘리",128.424267483036,35.9075141917998,1
"135","2771033023","Gigok-ri","기곡리",128.441903025931,35.9246994983007,1
"136","2771033024","Daepyeong-ri","대평리",128.464788785596,35.932946435711,3
"137","2771033025","Mudeung-ri","무등리",128.460916027044,35.912802833005,2
"138","2771033026","Hyeonnae-ri","현내리",128.444307020317,35.9049039749866,1
"139","2771033027","Gammun-ri","감문리",128.431805904502,35.8899031964437,1
"140","2771033028","Donggok-ri","동곡리",128.413535324114,35.8664922480801,1
"141","2771033029","Bongchon-ri","봉촌리",128.397105441101,35.8641555558449,1
"142","2771038021","Chang-ri","창리",128.406830641062,35.6558949266202,0
"143","2771038022","Eung-am-ri","응암리",128.418894507814,35.6510982905035,0
"144","2771038023","Gobong-ri","고봉리",128.434494258303,35.6507145969208,0
"145","2771038024","Gacheon-ri","가천리",128.446141415347,35.6581916539196,0
"146","2771038025","Pyeongchon-ri","평촌리",128.447911684057,35.6436874238052,0
"147","2771038026","Yehyeon-ri","예현리",128.432750221444,35.6373751493802,0
"148","2771038027","Yusan-ri","유산리",128.428269467803,35.6284538495619,0
"149","2771038028","Mokdan-ri","목단리",128.409616232625,35.6214566813631,0
"150","2771038029","Daeam-ri","대암리",128.393753630458,35.6200209584449,0
"151","2771038030","Nae-ri","내리",128.412200942173,35.6376874304851,0
"152","2771038031","Hwasan-ri","화산리",128.403877363339,35.6643559412188,0
"153","2771038032","Suri-ri","수리리",128.394450065376,35.6698437386324,0
"154","2771038033","Jing-ri","징리",128.380410621988,35.6693366061095,0
"155","2771038034","Oseol-ri","오설리",128.372536327981,35.6814172652619,0
"156","2771038035","Dodong-ri","도동리",128.362715566665,35.6974237420889,1
"157","2871025021","Sinmun-ri","신문리",126.479775503384,37.7435596710229,1
"158","2871025022","Gwancheong-ri","관청리",126.485711889779,37.7502353477771,1
"159","2871025023","Gukhwa-ri","국화리",126.458400018406,37.7424170786066,1
"160","2871025024","Namsan-ri","남산리",126.479933192696,37.7356241772403,1
"161","2871025025","Gapgot-ri","갑곳리",126.505343978545,37.7383938453898,1
"162","2871025026","Yongjeong-ri","용정리",126.514542147141,37.7462500505441,1
"163","2871025027","Ongnim-ri","옥림리",126.502043840181,37.7560982364652,1
"164","2871025028","Wolgot-ri","월곳리",126.502711573634,37.7705611541003,1
"165","2871025029","Daesan-ri","대산리",126.491028074168,37.7738912556299,1
"166","2871031021","Geumwol-ri","금월리",126.490049373403,37.7068943866881,1
"167","2871031022","Yeon-ri","연리",126.509829638173,37.7017237865624,1
"168","2871031023","Jisan-ri","지산리",126.502314684118,37.7146586320247,1
"169","2871031024","Sinjeong-ri","신정리",126.505942664918,37.7248477437401,1
"170","2871031025","Chang-ri","창리",126.4883103158,37.7282395594581,1
"171","2871031026","Seonhaeng-ri","선행리",126.457603928113,37.7254728937378,1
"172","2871031027","Naengjeong-ri","냉정리",126.473584210429,37.7109959774148,1
"173","2871032021","Duun-ri","두운리",126.484067404267,37.6822813034376,1
"174","2871032022","Goneung-ri","고능리",126.502954796737,37.6883878187758,1
"175","2871032023","Odu-ri","오두리",126.509763219916,37.6776505403883,1
"176","2871032024","Neopseong-ri","넙성리",126.507775508313,37.6684914592669,1
"177","2871032025","Sinhyeon-ri","신현리",126.504196824557,37.6582457222251,1
"178","2871032026","Samdong-am-ri","삼동암리",126.46057161519,37.6905901415536,1
"179","2871032027","Samseong-ri","삼성리",126.447063695768,37.7076090134915,1
"180","2871032028","Deokseong-ri","덕성리",126.519336732125,37.6540795574424,1
"181","2871033021","Onsu-ri","온수리",126.484419390705,37.640605832715,0
"182","2871033022","Seondu-ri","선두리",126.48659817198,37.6149388654929,0
"183","2871033023","Donggeom-ri","동검리",126.515028396682,37.5888071666604,0
"184","2871033024","Choji-ri","초지리",126.522629813228,37.6279926796627,0
"185","2871033025","Jangheung-ri","장흥리",126.507185492496,37.6230342844097,0
"186","2871033026","Giljik-ri","길직리",126.486680625936,37.6583127193696,1
"187","2871034021","Nae-ri","내리",126.39863117521,37.6338775944949,0
"188","2871034022","Sangbang-ri","상방리",126.419206697709,37.6312823440033,0
"189","2871034023","Munsan-ri","문산리",126.432212960386,37.6330629989164,0
"190","2871034024","Deokpo-ri","덕포리",126.449568284724,37.6274732007346,0
"191","2871034025","Sagi-ri","사기리",126.458209646798,37.608869352084,0
"192","2871034026","Dongmak-ri","동막리",126.442320762365,37.5987092367945,0
"193","2871034027","Heung-wang-ri","흥왕리",126.421692853618,37.6063326905399,0
"194","2871034028","Yeocha-ri","여차리",126.399065776175,37.6043648853176,0
"195","2871034029","Janghwa-ri","장화리",126.389007598739,37.6202842666314,0
"196","2871035021","Hail-ri","하일리",126.418721307933,37.664846693548,1
"197","2871035022","Neungnae-ri","능내리",126.424744545784,37.6567334634915,0
"198","2871035023","Geonpyeong-ri","건평리",126.402175879316,37.6829944540859,1
"199","2871035024","Insan-ri","인산리",126.416261427198,37.6990450795016,1
"200","2871035025","Samheung-ri","삼흥리",126.425947736193,37.6809393050406,1
"201","2871035026","Giljeong-ri","길정리",126.46101003315,37.6651602237527,1
"202","2871035027","Dojang-ri","도장리",126.450921112537,37.6524536285835,1
"203","2871035028","Josan-ri","조산리",126.435253101126,37.652283441672,0
"204","2871036021","Gocheon-ri","고천리",126.412792195112,37.7237017385378,1
"205","2871036022","Osang-ri","오상리",126.387130183485,37.7329263011412,1
"206","2871036023","Oepo-ri","외포리",126.381912777483,37.7052733131693,1
"207","2871036024","Hwangcheong-ri","황청리",126.362347521598,37.7166880860639,0
"208","2871036025","Guha-ri","구하리",126.363767466376,37.731311412915,0
"209","2871037021","Sinbong-ri","신봉리",126.409303269173,37.7769000614463,1
"210","2871037022","Jangjeong-ri","장정리",126.429508036545,37.7812121370577,1
"211","2871037023","Bugeun-ri","부근리",126.435978200081,37.7642137831087,1
"212","2871037024","Samgeo-ri","삼거리",126.419995419105,37.7546139051908,1
"213","2871037025","Sinsam-ri","신삼리",126.400485177666,37.7525699034046,1
"214","2871037026","Mangwol-ri","망월리",126.374240073311,37.7486760935326,1
"215","2871037027","Changhu-ri","창후리",126.369116334852,37.7665193330368,0
"216","2871037028","Igang-ri","이강리",126.389582214429,37.7725978527197,1
"217","2871038021","Cheolsan-ri","철산리",126.438565563724,37.8190733210768,0
"218","2871038022","Deokha-ri","덕하리",126.425635287269,37.8010239321656,1
"219","2871038023","Bukseong-ri","북성리",126.413334055322,37.8170541785996,0
"220","2871038024","Gyosan-ri","교산리",126.396441798424,37.7975820414307,0
"221","2871038025","Inhwa-ri","인화리",126.370724982973,37.7883126077596,0
"222","2871039021","Soljeong-ri","솔정리",126.464101559236,37.7675216348837,1
"223","2871039022","Sindang-ri","신당리",126.478361317181,37.7686639559383,1
"224","2871039023","Sungnoe-ri","숭뢰리",126.473057619513,37.7894147581725,1
"225","2871039024","Dangsan-ri","당산리",126.456949219709,37.8009464749396,1
"226","2871039025","Sangdo-ri","상도리",126.459845885508,37.7791898010509,1
"227","2871039026","Hado-ri","하도리",126.453126496888,37.7583181543812,1
"228","2871039027","Yango-ri","양오리",126.444201854291,37.79275651752,1
"229","2871040021","Daeryong-ri","대룡리",126.27748927117,37.7802616349715,0
"230","2871040022","Eumnae-ri","읍내리",126.294393780138,37.771305681928,0
"231","2871040023","Sangyong-ri","상용리",126.310406716641,37.7832906043075,0
"232","2871040024","Bongso-ri","봉소리",126.32025558046,37.7971901995584,0
"233","2871040025","Gogu-ri","고구리",126.290675986481,37.7932387472766,0
"234","2871040026","Samseon-ri","삼선리",126.260436200152,37.7934542833282,0
"235","2871040027","Insa-ri","인사리",126.266645186858,37.8080643614531,0
"236","2871040028","Nanjeong-ri","난정리",126.234109476975,37.7799208417131,0
"237","2871040029","Yanggap-ri","양갑리",126.25841571801,37.7750592593126,0
"238","2871040030","Dongsan-ri","동산리",126.236239290841,37.7622265187104,0
"239","2871040031","Seohan-ri","서한리",126.217863930002,37.769846604586,0
"240","2871040032","Muhak-ri","무학리",126.23420082437,37.7956246696136,0
"241","2871040033","Jiseok-ri","지석리",126.243022057006,37.8067771251857,0
"242","2871041021","Seongmo-ri","석모리",126.315405101648,37.6986010555322,0
"243","2871041022","Sang-ri","상리",126.312416036539,37.7310849349411,0
"244","2871041023","Ha-ri","하리",126.296269615177,37.7249916958866,0
"245","2871041024","Seokpo-ri","석포리",126.361690184914,37.6841180216008,0
"246","2871041025","Maeeum-ri","매음리",126.339720066565,37.6704886216929,0
"247","2871041026","Seogeom-ri","서검리",126.232460445022,37.7227465492448,0
"248","2871041027","Mibeop-ri","미법리",126.263394403115,37.7303717214966,0
"249","2871042021","Jumundo-ri","주문도리",126.242560282011,37.6439718385718,0
"250","2871042022","Achado-ri","아차도리",126.228746791097,37.6619509880052,0
"251","2871042023","Maldo-ri","말도리",126.132323544011,37.6861995621837,0
"252","2871042024","Boreumdo-ri","볼음도리",126.187441193147,37.671828961637,0
"253","2872031021","Sido-ri","시도리",126.426797609428,37.5356613860538,0
"254","2872031022","Sindo-ri","신도리",126.454396770143,37.5270481760189,0
"255","2872031023","Modo-ri","모도리",126.408609435573,37.53321116483,0
"256","2872031024","Jangbong-ri","장봉리",126.343218646702,37.5387768526981,0
"257","2872033021","Jinchol-ri","진촌리",124.703573406367,37.9646830763529,2
"258","2872033022","Bukpo-ri","북포리",124.676044567931,37.9589132146871,2
"259","2872033023","Gaeul-ri","가을리",124.649191369919,37.9595801538859,2
"260","2872033024","Yeonhwa-ri","연화리",124.634668881576,37.9485789256032,2
"261","2872033025","Nampo-ri","남포리",124.677965882101,37.9335926743882,2
"262","2872034021","Daecheong-ri","대청리",124.699740762266,37.8246601654041,0
"263","2872034022","Socheong-ri","소청리",124.751042099175,37.7714561862606,0
"264","2872035021","Bung-ri","북리",126.113108931404,37.2520466181845,0
"265","2872035022","Jil-ri","진리",126.139680438651,37.2288936568769,0
"266","2872035023","Seopo-ri","서포리",126.108611419754,37.2320210097593,0
"267","2872035024","Soya-ri","소야리",126.174230052822,37.2136333452294,0
"268","2872035025","Uldo-ri","울도리",125.992336987538,37.0295086022016,0
"269","2872035026","Baega-ri","백아리",125.952273038218,37.0819977459041,0
"270","2872035027","Mungam-ri","문갑리",126.098644256247,37.1763939079528,0
"271","2872035028","Gureom-ri","굴업리",125.974320641815,37.1886380330081,0
"272","2872036021","Oe-ri","외리",126.453343715299,37.2465204354115,0
"273","2872036022","Nae-ri","내리",126.470264540978,37.2684585048594,0
"274","2872036023","Seonjae-ri","선재리",126.525702561031,37.2463634057221,0
"275","2872037021","Jawol-ri","자월리",126.314114291238,37.2570910311997,0
"276","2872037022","Ijang-ri","이작리",126.262355774861,37.1718863070955,0
"277","2872037023","Seungbong-ri","승봉리",126.075919118176,37.0963901252674,0
"278","2872038021","Yeonpyeong-ri","연평리",125.696173374123,37.6685531286844,0
"279","3171025021","Hwasan-ri","화산리",129.329537100443,35.4306784435356,0
"280","3171025022","Samgpyeong-ri","삼평리",129.320699115197,35.4100690036609,0
"281","3171025023","Gang-yang-ri","강양리",129.340735659772,35.3990888160756,0
"282","3171025024","Ubong-ri","우봉리",129.352259924914,35.4040210466013,0
"283","3171025025","Dang-wol-ri","당월리",129.352084838639,35.410283916702,0
"284","3171025026","Cheoyong-ri","처용리",129.339696041893,35.4621057509018,0
"285","3171025027","Sanam-ri","산암리",129.351170170643,35.4403527681153,0
"286","3171025028","Daejeong-ri","대정리",129.345411817558,35.4293653169257,0
"287","3171025029","Bangdo-ri","방도리",129.339505043,35.447736563191,0
"288","3171025030","Ijin-ri","이진리",129.358674356228,35.4311949413027,0
"289","3171025031","Wonsan-ri","원산리",129.340876983573,35.4166331872361,0
"290","3171025032","Deoksin-ri","덕신리",129.303651703696,35.43749316754,0
"291","3171025033","Hangnam-ri","학남리",129.323930819878,35.4515924700502,0
"292","3171025321","Bansong-ri","반송리",129.162135957808,35.551468383615,1
"293","3171025322","Bancheon-ri","반천리",129.166285241993,35.5615734464963,1
"294","3171025323","Ban-gok-ri","반곡리",129.147727743889,35.6027410021576,1
"295","3171025324","Eoeum-ri","어음리",129.136384734311,35.5621598811446,1
"296","3171025325","Songdae-ri","송대리",129.11837269494,35.5766415486376,1
"297","3171025326","Pyeong-ri","평리",129.130771988554,35.6050031056358,1
"298","3171025327","Dagae-ri","다개리",129.110789929561,35.6193636726861,1
"299","3171025328","Daegok-ri","대곡리",129.191351817796,35.6094471224779,1
"300","3171025329","Jikdong-ri","직동리",129.133401948052,35.5831615420421,1
"301","3171025330","Dongbu-ri","동부리",129.125419661024,35.5699006344748,1
"302","3171025331","Seobu-ri","서부리",129.114712985774,35.5666660056843,1
"303","3171025332","Nambu-ri","남부리",129.127784464004,35.5622307982544,1
"304","3171025333","Banyeon-ri","반연리",129.182261369905,35.5778742740836,1
"305","3171025334","Taegi-ri","태기리",129.158653963673,35.5851542191966,1
"306","3171025335","Gusu-ri","구수리",129.180750339498,35.5479302557863,1
"307","3171025621","Bal-ri","발리",129.291925608166,35.3942323880548,1
"308","3171025622","Daean-ri","대안리",129.280064803093,35.4044574270226,1
"309","3171025623","Mangyang-ri","망양리",129.285877835607,35.450493432022,0
"310","3171025624","Namchang-ri","남창리",129.278516858895,35.4203152849853,0
"311","3171025625","Dongsang-ri","동상리",129.298569413624,35.4188852153404,0
"312","3171025626","Samgwang-ri","삼광리",129.245501601936,35.4423753808516,1
"313","3171025627","Naegwang-ri","내광리",129.217071954823,35.4285910642406,1
"314","3171025628","Oegwang-ri","외광리",129.244017226481,35.4249780641897,1
"315","3171025629","Unhwa-ri","운화리",129.240665484208,35.3986288006954,2
"316","3171025630","Gosan-ri","고산리",129.270679029716,35.4390157374113,0
"317","3171025921","Sayeon-ri","사연리",129.205030958394,35.5800873888563,2
"318","3171025922","Cheonsang-ri","천상리",129.219750958826,35.5543356639427,2
"319","3171025923","Ibam-ri","입암리",129.222160254621,35.5758465591487,2
"320","3171025924","Gulhwa-ri","굴화리",129.243872029731,35.5514429288294,1
"321","3171025925","Seosa-ri","서사리",129.26734809234,35.595861755787,2
"322","3171025926","Dusan-ri","두산리",129.284746260025,35.6269380919592,2
"323","3171025927","Guyeong-ri","구영리",129.246054826916,35.577917099411,1
"324","3171025928","Jung-ri","중리",129.232258774314,35.6142309094917,1
"325","3171025929","Mangseong-ri","망성리",129.219388590251,35.593701867948,2
"326","3171025930","Cheokgwa-ri","척과리",129.261575206928,35.6294925998019,1
"327","3171026221","Deokha-ri","덕하리",129.287998233013,35.4846663005439,1
"328","3171026222","Dongcheon-ri","동천리",129.285015925663,35.4645074797317,0
"329","3171026223","Sangnam-ri","상남리",129.30982301732,35.4806114835776,1
"330","3171026224","Gaegok-ri","개곡리",129.286708261646,35.5041118949249,1
"331","3171026225","Jung-ri","중리",129.258907853163,35.4665341771489,0
"332","3171026226","Munjuk-ri","문죽리",129.262380666908,35.5165952745018,1
"333","3171026227","Samjeong-ri","삼정리",129.252198374283,35.4953515369105,1
"334","3171026228","Yul-ri","율리",129.228965593425,35.5205129443159,1
"335","3171026229","Yongam-ri","용암리",129.322563722123,35.4719865170386,1
"336","3171031021","Sinam-ri","신암리",129.318364741844,35.3490011244598,1
"337","3171031022","Myeongsan-ri","명산리",129.301908083079,35.3477894584092,1
"338","3171031023","Nasa-ri","나사리",129.341225822499,35.3615522519845,1
"339","3171031024","Hwasan-ri","화산리",129.282859414438,35.367473795438,1
"340","3171031025","Daesong-ri","대송리",129.353800170796,35.3618690767538,0
"341","3171031026","Yong-ri","용리",129.319054073134,35.3676700618434,1
"342","3171031027","Seosaeng-ri","서생리",129.333300914255,35.3774207606096,0
"343","3171031028","Jinha-ri","진하리",129.344208754829,35.3790315367977,0
"344","3171031029","Hwajeong-ri","화정리",129.317413468873,35.3895687190167,0
"345","3171031030","Wiyang-ri","위양리",129.30231704795,35.3689958024196,1
"346","3171034021","Chocheon-ri","초천리",129.220613167872,35.4598888805927,1
"347","3171034022","Seokcheon-ri","석천리",129.232491833277,35.4676133906426,1
"348","3171034023","Gokcheon-ri","곡천리",129.204951813138,35.4656702346877,1
"349","3171034024","Geomdan-ri","검단리",129.184064785628,35.4594015584081,1
"350","3171034025","Eunhyeon-ri","은현리",129.16556610027,35.4671770743882,1
"351","3171034026","Goyeon-ri","고연리",129.161867309268,35.4467979103654,1
"352","3171034027","Daedae-ri","대대리",129.199575433827,35.4443981334028,1
"353","3171034028","Tongcheon-ri","통천리",129.245081004649,35.4787521596246,1
"354","3171034029","Daebok-ri","대복리",129.210403973706,35.4908155266138,0
"355","3171036021","Manhwa-ri","만화리",129.238144431315,35.6497464881276,0
"356","3171036022","Gumi-ri","구미리",129.209129982235,35.6653705447727,0
"357","3171036023","Wolpyeong-ri","월평리",129.235570856106,35.686064666359,0
"358","3171036024","Samjeong-ri","삼정리",129.183472168514,35.6440900704853,0
"359","3171036025","Ijeon-ri","이전리",129.21982308583,35.6511001530505,0
"360","3171036026","Bonggye-ri","봉계리",129.210550209811,35.702601511509,0
"361","3171036027","Cheonjeon-ri","천전리",129.171483590945,35.6213532237676,1
"362","3171036028","Eunpyeon-ri","은편리",129.213178507999,35.6370898157848,0
"363","3171037021","Cha-ri","차리",129.11395342569,35.6390864028035,1
"364","3171037022","Guryang-ri","구량리",129.139826367357,35.6214763310547,1
"365","3171037023","Bogan-ri","복안리",129.155099043248,35.7063937812106,0
"366","3171037024","Miho-ri","미호리",129.156367962797,35.6840747410731,0
"367","3171037025","Hwalcheon-ri","활천리",129.186871748636,35.6991688888741,0
"368","3171037026","Naewa-ri","내와리",129.11585338673,35.6896808746419,0
"369","3171037027","Jeoneup-ri","전읍리",129.160713552778,35.6662504360324,0
"370","3171037028","Inbo-ri","인보리",129.139221568336,35.6565234059903,0
